date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2023-08-12,GB,Lingfield,7:45,Download The At The Races App Handicap,Flat,Class 6,,0-55,3yo,,1m1f,9f,1811,Good To Firm,8,2,2,7,0.3,0.3,Tenrai (FR),3,F,132,b,1:56.46,116.46,11.00,Alec Voikhansky,Amy Murphy,1522.72,57,61,U S Navy Flag (USA),Hayaku (USA),Arch,D Macauliffe A Don Mp Rj Coleman,Took keen hold - led - ridden and faced challenge 2f out - headed 1f out - kept on (jockey said filly ran too free)(op 12/1 tchd 14/1)
2023-08-12,GB,Lingfield,7:45,Download The At The Races App Handicap,Flat,Class 6,,0-55,3yo,,1m1f,9f,1811,Good To Firm,8,3,3,9,2.25,2,Metric (GB),3,F,133,,1:56.85,116.85,5.50,Cieren Fallon,David OMeara,760.74,53,53,Time Test (GB),Imperialistic (IRE),Imperial Ballet,Hot To Trot Racing 1,Towards rear - ridden and no impression 2f out - switched left 1f out - ran on final 110yds - nearest finish(op 4/1 tchd 7/2)
2023-08-12,GB,Lingfield,7:45,Download The At The Races App Handicap,Flat,Class 6,,0-55,3yo,,1m1f,9f,1811,Good To Firm,8,9,4,4,2.5,0.3,Alicefromumbridge (GB),3,F,126,,1:56.90,116.90,17.00,Kieran ONeill,Rebecca Woodman,380.68,46,45,Master Carpenter (IRE),Indian Flash GB,Sepoy,March Hare Stud Racing Club,Prominent - ridden and pressed leader 3f out - lost position over 1f out - weakened final furlong(op 18/1 tchd 20/1)
2023-08-12,GB,Lingfield,7:45,Download The At The Races App Handicap,Flat,Class 6,,0-55,3yo,,1m1f,9f,1811,Good To Firm,8,5,5,5,3,.5,Caramay (GB),3,F,129,,1:57.00,117.00,5.00,Georgia Dobie,William Muir & Chris Grassick,189.72,52,50,Lethal Force (IRE),Loveisreckless (IRE),Mount Nelson,John Omulloy,Midfield - ridden and outpaced over 2f out - ran on final furlong - not pace to challenge(op 5/1)
2023-08-12,GB,Lingfield,7:45,Download The At The Races App Handicap,Flat,Class 6,,0-55,3yo,,1m1f,9f,1811,Good To Firm,8,7,6,1,5.5,2.5,Fantastic Artist (IRE),3,G,128,t,1:57.50,117.50,13.00,Ray Dawson,Ali Stronge,,48,41,Zoffany (IRE),Fantastic Account GB,Fantastic Light,Friends Of Castle Piece,Towards rear of midfield - ridden 3f out - weakened from over 1f out(tchd 17/2)
2023-08-12,GB,Lingfield,7:45,Download The At The Races App Handicap,Flat,Class 6,,0-55,3yo,,1m1f,9f,1811,Good To Firm,8,1,7,6,6,0.3,Goose Rock (IRE),3,G,132,t,1:57.60,117.60,3.25,Adam Tracey,John Ryan,,59,51,Mehmas (IRE),Drifting Spirit (IRE),Clodovil,Jon A Thompson,Dwelt start - in rear - never on terms (jockey said gelding hung left-handed in the straight)(op 15/8)
2023-08-12,GB,Lingfield,7:45,Download The At The Races App Handicap,Flat,Class 6,,0-55,3yo,,1m1f,9f,1811,Good To Firm,8,8,8,8,6,0.05,Angel De Luz (IRE),3,F,126,p,1:57.61,117.61,6.50,Daniel Muscutt,Amy Murphy,,46,38,Camacho (GB),Angel Grace (IRE),Dark Angel,Nick Bradley Racing 44,Prominent - ridden and lost position 2f out - weakened final furlong(op 15/2 tchd 5/1 and tchd 17/2)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,4,1,2,0,0,Kentucky Kingdom (IRE),7,G,128,,2:10.84,130.84,5.50,Joe Leavy,James Evans,4710.60,55,63,Camacho (GB),Venetian Rhapsody (IRE),Galileo,B Preece,Travelled strongly - prominent - ridden to lead over 1f out - kept on well inside final 110yds - readily(op 11/2)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,6,2,4,1.25,1.25,Angel Of Peace (IRE),3,F,129,p,2:11.09,131.09,4.00,Tom Marquand,Ed Walker,2210.40,57,62,Dark Angel (IRE),Button Down GB,Oasis Dream,Thurloe Thoroughbreds Lii,Led - increased tempo over 2f out - ridden and headed over 1f out - rallied final 110yds - no extra towards finish(op 7/2)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,8,3,6,2.5,1.25,Billaki Mou (FR),3,G,122,v,2:11.34,131.34,7.50,Harry Davies,George Baker,1104.30,53,56,Belgian Bill (GB),Billie Jean GB,Bertolini,Ursa Major Racing Ltd,Took keen hold - prominent - ridden 2f out - kept on from 1f out(op 7/1 tchd 11/2)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,1,4,7,3,.5,Pysanka (FR),4,G,137,p,2:11.44,131.44,23.00,Ray Dawson,Mark Loughnane,414,57,59,Holy Roman Emperor (IRE),Ukraine (IRE),Cape Cross,R M Brilley,Held up in rear - ridden and outpaced over 2f out - kept on well inside final furlong - eyecatcher(op 18/1 tchd 25/1)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,5,4,3,3,0,Quoteline Direct (GB),10,G,126,,2:11.44,131.44,12.00,Aiden Brookes,Micky Hammond,,51,53,Sir Percy (GB),Queens Pudding (IRE),Royal Applause,Jfw Properties Ltd,Midfield - smooth headway 2f out - ridden and found little over 1f out(op 9/1 tchd 17/2 and tchd 12/1)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,3,6,5,4.5,1.5,Lisdarragh (USA),5,G,135,,2:11.74,131.74,6.00,Hollie Doyle,Denis Coakley,,55,54,Hit It A Bomb (USA),Thewholeshebang (USA),In Summation,Mrs U M Loughrey,Held up in rear - ridden and some headway when switched left over 1f out - no extra final 110yds(op 13/2 tchd 9/2)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,2,7,1,9.5,5,Calcutta Dream (IRE),5,G,135,hp,2:12.74,132.74,3.75,Billy Garritty,Michael & David Easterby,,55,44,Iffraaj (GB),Short Affair GB,Singspiel,Calcutta Dream Partnership,Held up in rear - ridden and no impression from 2f out (trainer's rep could offer no explanation for the poor form shown)(op 2/1 tchd 3/1)
2023-08-15,GB,Lingfield,4:55,Sky Sports Racing Sky 415 Handicap,Flat,Class 6,,0-55,3yo+,,1m2f,10f,2012,Good To Firm,8,7,8,8,16,6.5,No Such Luck (IRE),6,G,129,ht,2:14.04,134.04,34.00,David Probert,Roger Ingram,,49,25,Tamayuz (GB),Laftah (IRE),Invincible Spirit,Martyn Cruse,Slowly into stride - took keen hold - prominent - ridden and weakened quickly over 1f out(op 25/1)
2023-08-15,GB,Lingfield,4:20,At The Races App Market Movers Maiden Stakes (GBB Race),Flat,Class 5,,,3yo+,,1m1f,9f,1811,Good To Firm,3,2,1,5,0,0,Elnajmm (GB),3,C,133,,1:56.47,116.47,1.14,Tom Marquand,William Haggas,4104,86,85,Sea The Stars (IRE),Muneyra GB,Dubawi,Sheikh Ahmed Al Maktoum,Raced in second - raced wide and kept apart from others soon after start - edged left on turn after 2f - shaken up over 2f out - ridden to lead over 1f out - hung left and raced awkwardly inside final furlong - won going away(op 2/13 tchd 1/6)
2023-08-15,GB,Lingfield,4:20,At The Races App Market Movers Maiden Stakes (GBB Race),Flat,Class 5,,,3yo+,,1m1f,9f,1811,Good To Firm,3,1,2,4,.75,.75,Liseo (IRE),4,G,138,tp,1:56.62,116.62,7.50,Harry Burns,Simon & Ed Crisford,1926.60,77,83,Lope De Vega (IRE),Special Gal (FR),Galileo,Edward Ware Et Al,Led - unbalanced and headed under 2f out - lost second over 1f out - rallied but short of room inside final 110yds - went second again final strides(op 6/1 tchd 7/1)
2023-08-15,GB,Lingfield,4:20,At The Races App Market Movers Maiden Stakes (GBB Race),Flat,Class 5,,,3yo+,,1m1f,9f,1811,Good To Firm,3,4,3,1,1,0.2,Walderstern (GB),3,G,133,,1:56.67,116.67,15.00,Callum Shepherd,Charlie Fellowes,963.68,–,83,Sea The Stars (IRE),Waldnah GB,New Approach,P Hickman And D King,Took keen hold - held up in last - smooth headway to lead under 2f out - pushed along and headed over 1f out - weakened gradually inside final 110yds - lost second final strides(tchd 12/1)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,2,1,8,0,0,Asense (GB),4,F,138,p,2:55.28,175.28,5.00,Harry Davies,Gary Moore,3245.08,47,57,Equiano (FR),Atwix GB,Sakhee,The Calculated Speculators,Made all - raced wide early - increased tempo 3f out - pushed along over 2f out - ridden over 1f out - kept on well inside final furlong - pushed out(op 5/2)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,8,2,7,.5,.5,Mellow Mood (GB),3,F,121,,2:55.38,175.38,7.50,Shariq Mohd,Sylvester Kirk,1522.72,46,56,Bated Breath (GB),Going For Gold GB,Barathea,Neil Simpson Partners,Took keen hold - raced in second - pushed along over 2f out - ridden and pressed leader over 1f out - kept on inside final furlong - no extra towards finish(op 10/1)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,5,3,3,1.75,1.25,Manyana (GB),4,F,131,,2:55.63,175.63,3.75,Olivia Tubb,Jonathan Portman,760.74,49,54,Postponed (IRE),Tenerife Song GB,Fastnet Rock,Fillies First Partners,Reared start - towards rear - steady headway from over 2f out - bit short of room 2f out - ridden over 1f out - stayed on inside final furlong - not pace to challenge (jockey said filly reared as the stalls opened causing filly to be slowly away)(op 9/2)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,4,4,6,2.25,.5,Iconic Mover (GB),5,G,138,,2:55.73,175.73,3.00,Paddy Bradley,Pat Phelan,380.68,48,54,Sixties Icon (GB),Run For Edes GB,Peintre Celebre,Ermyn Lodge Stud,Pulled hard - prominent - outpaced over 1f out - weakened gradually inside final furlong(op 9/4 tchd 15/8)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,6,5,1,3.75,1.5,The Resdev Way (GB),10,G,135,,2:56.03,176.03,21.00,Aiden Brookes,Micky Hammond,189.72,45,51,Multiplex (GB),Lady Duxyana GB,Most Welcome,Resdev,In touch with leaders - brief headway on far side of group 2f out - weakened inside final furlong(op 16/1 tchd 22/1)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,1,6,4,4.75,1,All About Alice (IRE),4,F,138,,2:56.23,176.23,10.00,Harry Burns,Dylan Cunha,,48,50,Excelebration (IRE),Castalian Spring (IRE),Oasis Dream,Mrs Rachel Rennie,Towards rear - bit short of room over 2f out - raced awkwardly and no impression from over 1f out(op 11/2 tchd 9/2)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,3,7,2,7,2.25,Divination (IRE),4,G,138,p,2:56.68,176.68,51.00,George Bass,Karen Jewell,,46,47,Alhebayeb (IRE),Maria Milena GB,Stravinsky,Mrs N Emanuel,In touch with leaders - outpaced 2f out - lost position over 1f out - weakened inside final furlong(op 33/1)
2023-08-15,GB,Lingfield,5:30,Sky Sports Racing HD Virgin 519 Apprentice Classified Stakes,Flat,Class 6,,0-50,3yo+,,1m5f,13f,2615,Good To Firm,8,7,8,9,75,68,Bridle Beauty (GB),3,F,128,t,3:10.28,190.28,19.00,Callum Hutchinson,Milton Harris,,49,–,Casamento (IRE),Primobella GB,Duke Of Marmalade,Dalwhinnie Bloodstock Ltd Richard Kent,Held up in last - cajoled along before halfway - reminders 5f out - lost touch over 3f out - soon eased - tailed off (trainer's rep said filly was unsuited by the first-time application of a tongue tie)(tchd 20/1)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,3,1,3,0,0,Elmonjed (IRE),2,G,133,,1:8.79,68.79,12.00,Tom Marquand,William Haggas,5373,–,86,Blue Point (IRE),Naafer GB,Oasis Dream,Shadwell Estate Company Ltd,Dwelt start and bumped start - in rear against far rail - headway from 2f out - ridden over 1f out - kept on well to lead towards finish - promising(op 12/1 tchd 10/1)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,4,2,5,.75,.75,Havanagreattime (IRE),2,C,133,,1:8.94,68.94,4.00,Neil Callan,Richard Hughes,1891.99,–,79,Havana Grey (GB),Dame Shirley GB,Haafhd,P Merritt K Lawrence P Cook,Prominent against far rail - unbalanced 4f out - waiting for room from 3f out - switched right over 1f out - kept on inside final furlong - forced dead-heat 2nd(op 10/3 tchd 5/2)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,7,2,8,.75,0,Shayekh (IRE),2,G,133,t,1:8.94,68.94,8.00,Kieran ONeill,Alice Haynes,630.83,80,79,Kodiac (GB),Chicadoro GB,Paco Boy,Sheikh Abdullah Almalek Alsabah,Led - soon switched left against far rail - 2 lengths ahead 1f out - reduced lead final 110yds - no extra and headed towards finish - joined for 2nd(op 15/2 tchd 6/1 and tchd 8/1)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,10,4,2,2.5,1.75,Invincible Molly (GB),2,F,128,,1:9.29,69.29,15.00,Rossa Ryan,Ralph Beckett,,–,68,Invincible Army (IRE),Mollymawk (IRE),Teofilo,G C Myddelton,In touch with leaders - outpaced from 2f out - went fourth inside final 110yds(tchd 12/1)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,6,5,7,3.5,1,Movie Maker (IRE),2,C,133,,1:9.49,69.49,6.00,Oisin Murphy,Saeed bin Suroor,,–,70,Invincible Spirit (IRE),Isabella Linton (IRE),New Approach,Godolphin,Dwelt start - in rear - some headway on outer 2f out - kept on inside final furlong - not pace to challenge(op 9/2 tchd 13/2)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,2,6,1,4.25,.75,Cajetan (GB),2,C,133,,1:9.64,69.64,2.25,James Doyle,Jack Channon,,–,68,Advertise (GB),South Bay GB,Exceed And Excel,The Betty Channon Syndicate,In touch with leaders against far rail - outpaced over 3f out - edged right and went fourth 1f out - weakened when unbalanced and lost two places inside final 110yds (jockey said colt was unsuited by the good to firm going on this occasion and would prefer a slower surface)(tchd 11/8)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,9,7,10,4.75,.5,Wessex (IRE),2,C,133,,1:9.74,69.74,51.00,David Probert,Freddie & Martyn Meade,,–,66,Kodi Bear (IRE),Passionatta (IRE),Intense Focus,Manton Park Racing,Ducked sharply right start - raced in second - unbalanced and lost second under 2f out - soon weakened(op 22/1)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,5,8,9,10.25,5.5,Mbappe (GB),2,C,133,,1:10.84,70.84,101.00,Ross Coakley,Ed Walker,,–,49,Blue Point (IRE),Rive Gauche GB,Fastnet Rock,Laurence Bellman,Dwelt start - always behind(op 66/1 tchd 125/1)
2023-08-21,GB,Lingfield,6:50,British Stallion Studs EBF Maiden Stakes (GBB Race),Flat,Class 4,,,2yo,,6f,6f,1207,Good To Firm,9,1,9,6,39.25,29,Bated Breeze (IRE),2,G,133,,1:16.64,76.64,81.00,Tom Queally,Gary Moore,,–,–,Bated Breath (GB),Olga Da Polga (IRE),Casamento,Neal And Sheralee Grayston,Always behind - tailed off(op 40/1)
2023-08-21,GB,Lingfield,5:45,Stream Racing At bresbet.com Handicap,Flat,Class 4,,0-80,3yo+,,5f,5f,1003,Good To Firm,6,2,1,4,0,0,Girl Magic (GB),3,F,137,,0:55.55,55.55,2.38,Kevin Stott,Alice Haynes,5129.32,81,92,Havana Grey (GB),Blithe Spirit GB,Byron,Amo Racing Limited,Prominent - ridden over 1f out - pressed leader inside final furlong - led inside final 110yds - kept on well - won going away(tchd 5/4)
2023-08-21,GB,Lingfield,5:45,Stream Racing At bresbet.com Handicap,Flat,Class 4,,0-80,3yo+,,5f,5f,1003,Good To Firm,6,1,2,5,.75,.75,Faustus (GB),5,G,138,v,0:55.70,55.70,4.00,Jack Mitchell,Robert Cowell,2406.88,80,88,Mayson (GB),Israfel GB,Dark Angel,Mrs Susan Hadida,Prominent early - led after 1f - pushed along over 1f out - ridden inside final furlong - headed inside final 110yds - no extra towards finish(op 11/4)
2023-08-21,GB,Lingfield,5:45,Stream Racing At bresbet.com Handicap,Flat,Class 4,,0-80,3yo+,,5f,5f,1003,Good To Firm,6,3,3,2,1.25,.5,Recon Mission (IRE),7,G,135,,0:55.80,55.80,7.00,Neil Callan,Tony Carroll,1202.46,77,83,Kodiac (GB),Ermine Ruby GB,Cape Cross,B J Millen,Started quickly - led early - headed and prominent after 1f - ridden and kept on from over 1f out - no extra towards finish(op 17/2)
2023-08-21,GB,Lingfield,5:45,Stream Racing At bresbet.com Handicap,Flat,Class 4,,0-80,3yo+,,5f,5f,1003,Good To Firm,6,4,4,6,3,1.75,Betweenthesticks (GB),3,G,128,p,0:56.15,56.15,5.00,Rose Dawes,Jack Channon,601.72,77,77,Captain Gerrard (IRE),Jollyhockeysticks GB,Fantastic Light,The Wilsley Partnership,In touch with leaders - outpaced and unbalanced over 1f out - kept on inside final furlong - no telling impression
2023-08-21,GB,Lingfield,5:45,Stream Racing At bresbet.com Handicap,Flat,Class 4,,0-80,3yo+,,5f,5f,1003,Good To Firm,6,6,5,1,4.5,1.5,Street Life (GB),6,G,113,p,0:56.45,56.45,26.00,Mia Nicholls,Patrick Morris,299.88,62,57,Hot Streak (IRE),Atheera (IRE),Shamardal,Patrick Morris,Held up in rear - outpaced over 1f out - kept on but no impression inside final 110yds (jockey said gelding hung right-handed throughout)(op 20/1)
2023-08-21,GB,Lingfield,5:45,Stream Racing At bresbet.com Handicap,Flat,Class 4,,0-80,3yo+,,5f,5f,1003,Good To Firm,6,5,6,3,5,.5,Cabeza De Llave (GB),4,G,126,,0:56.55,56.55,12.00,Robert Havlin,Michael Attwater,,68,61,Pearl Secret (GB),Speed Princess (IRE),Fast Company,Dare To Dream Racing,Took keen hold - held up in rear - brief headway over 2f out - outpaced over 1f out - weakened inside final 110yds(op 12/1 tchd 10/1)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,1,1,4,0,0,Belo Horizonte (GB),3,G,134,p,1:20.94,80.94,1.33,Neil Callan,Richard Spencer,4710.60,49,64,Rajasinghe (IRE),Lucia De Medici GB,Medicean,Phil Cunningham,Reluctant to load - bumped start - edged right and bumped rival soon after start - took keen hold - in touch with leaders - smooth headway from 3f out - led 2f out - pushed along and went clear over 1f out - eased inside final 110yds(Mkt1: tchd 2/5; Mkt2 op 30/100 tchd 4/11)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,2,2,11,2.75,2.75,Essme (GB),5,M,133,h,1:21.49,81.49,6.50,Callum Shepherd,Rachel Cook & John Bridger,2210.40,44,49,Twilight Son (GB),Desert Kiss GB,Cape Cross,Mrs Diane Ellison,Prominent - led under 3f out - headed 2f out - soon no chance with winner - kept on(Mkt1: op 7/1 tchd 11/2; Mkt2 op 5/1)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,3,3,8,3.25,.5,Gonzaga (GB),8,G,133,p,1:21.59,81.59,51.00,Laura Pearson,James Bennett,1104.30,43,47,Oasis Dream (GB),Symposia GB,Galileo,Miss J C Blackwell,Slowly away - pushed along soon after start - raced in last - headway from 2f out - went third 1f out - kept on (jockey said gelding was slowly away; vet said gelding lost his right-fore shoe)(Mkt1: op 40/1 tchd 66/1; Mkt2 op 66/1)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,12,4,12,5,1.75,Star Adorned (IRE),3,F,125,h,1:21.94,81.94,34.00,William Carver,Simon Hodgson,552.60,48,40,Starspangledbanner (AUS),Celestial Love (IRE),Galileo,P C F Racing Ltd,Awkward start - took keen hold - hampered soon after start - in rear - headway from 3f out - briefly went third over 1f out - no extra final 110yds(Mkt1: op 40/1; Mkt2 op 40/1)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,6,5,3,5.75,.75,Blue Curacao (GB),3,F,125,,1:22.09,82.09,12.00,Paddy Bradley,Pat Phelan,275.40,49,38,Charm Spirit (IRE),Washington Blue GB,Rip Van Winkle,Star Pointe Ltd,Bumped rival start - took keen hold - in touch with leaders - in rear - headway against far rail from 3f out - weakened from over 1f out(Mkt1: op 10/1; Mkt2 op 10/1)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,11,6,2,7.75,2,Primrose Maid (GB),3,F,128,h,1:22.49,82.49,10.00,Royston Ffrench,Christine Dunnett,,46,32,Harry Angel (IRE),Cat O Nine Tails GB,Motivator,Howard Lupton Christine Dunnett,Sweating - carried right start - took keen hold - prominent - weakened from over 1f out(Mkt1: op 16/1 tchd 14/1; Mkt2 op 10/1)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,8,7,7,13.25,5.5,Mountain Run (GB),3,F,125,,1:23.59,83.59,81.00,Gina Mangan,Bill Turner,,49,15,Hellvelyn (GB),Up And Running GB,Compton Place,Mrs R Pease,Took keen hold - in touch with leaders - jumped path 5f out - dropped to rear over 2f out - soon weakened(Mkt1: op 66/1 tchd 125/1; Mkt2 op 100/1)
2023-08-21,GB,Lingfield,7:20,Bresbet Rewards Loyalty Classified Stakes,Flat,Class 6,,0-50,3yo+,,7f,7f,1408,Good To Firm,10,10,8,6,13.5,0.3,Penny Be (GB),3,F,128,,1:23.64,83.64,17.00,David Probert,Rachel Cook & John Bridger,,46,14,Havana Grey (GB),Chicklade GB,Firebreak,P Cook,Dwelt start - bumped soon after start - towards rear - brief headway 2f out - weakened over 1f out(Mkt1: op 20/1; Mkt2 op 20/1 tchd 22/1)
